name,personality,environmentalImpact,loan_amount,capital,income,monthlyExpenses,numberOfKids,homeMortgage,hasStudentLoan,monthly_surplus,interest,months,score_totalProfit,score_happynessScore,score_environmentalImpact,score_totalScore,mapName
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,228,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,240,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,252,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,264,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,276,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,288,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,300,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,312,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,324,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,336,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,348,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.2,360,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,0,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,12,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,24,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,36,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,48,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,60,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,72,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,84,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,96,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,108,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,120,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,132,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,144,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,156,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,168,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,180,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,192,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,204,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,216,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,228,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,240,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,252,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,264,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,276,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,288,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,300,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,312,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,324,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,336,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,348,0,0,0,0,Almhult
Patrick Hickle,Spontaneous,46400,8956700,388500,4100,62200,0,7913600,True,-125046.66666666667,0.3,360,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,0,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,12,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,24,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,36,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,48,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,60,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,72,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,84,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,96,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,108,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,120,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,132,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,144,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,156,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,168,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,180,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,192,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,204,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,216,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,228,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,240,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,252,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,264,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,276,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,288,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,300,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,312,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,324,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,336,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,348,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,1e+17,360,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,0,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,12,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,24,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,36,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,48,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,60,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,72,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,84,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,96,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,108,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,120,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,132,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,144,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,156,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,168,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,180,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,192,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,204,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,216,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,228,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,240,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,252,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,264,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,276,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,288,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,300,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,312,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,324,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,336,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,348,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.001,360,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,0,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,12,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,24,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,36,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,48,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,60,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,72,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,84,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,96,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,108,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,120,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,132,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,144,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,156,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,168,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,180,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,192,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,204,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,216,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,228,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,240,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,252,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,264,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,276,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,288,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,300,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,312,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,324,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,336,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,348,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.01,360,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,0,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,12,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,24,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,36,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,48,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,60,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,72,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,84,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,96,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,108,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,120,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,132,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,144,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,156,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,168,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,180,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,192,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,204,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,216,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,228,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,240,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,252,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,264,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,276,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,288,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,300,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,312,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,324,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,336,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,348,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.02,360,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,0,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,12,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,24,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,36,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,48,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,60,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,72,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,84,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,96,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,108,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,120,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,132,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,144,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,156,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,168,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,180,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,192,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,204,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,216,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,228,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,240,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,252,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,264,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,276,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,288,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,300,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,312,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,324,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,336,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,348,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.03,360,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,0,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,12,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,24,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,36,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,48,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,60,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,72,-500,339,54400,54239,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,84,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,96,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,108,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,120,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,132,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,144,0,0,0,0,Almhult
Jamie Bartell,RiskTaker,54400,8735000,9400,10600,29500,1,142800,True,-23090.0,0.04,156,0,0,0,0,Almhult
